,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,split10_test_AUC,split11_test_AUC,split12_test_AUC,split13_test_AUC,split14_test_AUC,split15_test_AUC,split16_test_AUC,split17_test_AUC,split18_test_AUC,split19_test_AUC,split20_test_AUC,split21_test_AUC,split22_test_AUC,split23_test_AUC,split24_test_AUC,split25_test_AUC,split26_test_AUC,split27_test_AUC,split28_test_AUC,split29_test_AUC,split30_test_AUC,split31_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,split5_test_Accuracy,split6_test_Accuracy,split7_test_Accuracy,split8_test_Accuracy,split9_test_Accuracy,split10_test_Accuracy,split11_test_Accuracy,split12_test_Accuracy,split13_test_Accuracy,split14_test_Accuracy,split15_test_Accuracy,split16_test_Accuracy,split17_test_Accuracy,split18_test_Accuracy,split19_test_Accuracy,split20_test_Accuracy,split21_test_Accuracy,split22_test_Accuracy,split23_test_Accuracy,split24_test_Accuracy,split25_test_Accuracy,split26_test_Accuracy,split27_test_Accuracy,split28_test_Accuracy,split29_test_Accuracy,split30_test_Accuracy,split31_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1-Score,split1_test_F1-Score,split2_test_F1-Score,split3_test_F1-Score,split4_test_F1-Score,split5_test_F1-Score,split6_test_F1-Score,split7_test_F1-Score,split8_test_F1-Score,split9_test_F1-Score,split10_test_F1-Score,split11_test_F1-Score,split12_test_F1-Score,split13_test_F1-Score,split14_test_F1-Score,split15_test_F1-Score,split16_test_F1-Score,split17_test_F1-Score,split18_test_F1-Score,split19_test_F1-Score,split20_test_F1-Score,split21_test_F1-Score,split22_test_F1-Score,split23_test_F1-Score,split24_test_F1-Score,split25_test_F1-Score,split26_test_F1-Score,split27_test_F1-Score,split28_test_F1-Score,split29_test_F1-Score,split30_test_F1-Score,split31_test_F1-Score,mean_test_F1-Score,std_test_F1-Score,rank_test_F1-Score,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,split5_test_MCC,split6_test_MCC,split7_test_MCC,split8_test_MCC,split9_test_MCC,split10_test_MCC,split11_test_MCC,split12_test_MCC,split13_test_MCC,split14_test_MCC,split15_test_MCC,split16_test_MCC,split17_test_MCC,split18_test_MCC,split19_test_MCC,split20_test_MCC,split21_test_MCC,split22_test_MCC,split23_test_MCC,split24_test_MCC,split25_test_MCC,split26_test_MCC,split27_test_MCC,split28_test_MCC,split29_test_MCC,split30_test_MCC,split31_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,split5_test_NPV,split6_test_NPV,split7_test_NPV,split8_test_NPV,split9_test_NPV,split10_test_NPV,split11_test_NPV,split12_test_NPV,split13_test_NPV,split14_test_NPV,split15_test_NPV,split16_test_NPV,split17_test_NPV,split18_test_NPV,split19_test_NPV,split20_test_NPV,split21_test_NPV,split22_test_NPV,split23_test_NPV,split24_test_NPV,split25_test_NPV,split26_test_NPV,split27_test_NPV,split28_test_NPV,split29_test_NPV,split30_test_NPV,split31_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV
0,0.0244113951921463,0.002276187723737095,0.006782986223697662,0.000739243973475129,0.001,0.0,"{'C': 0.001, 'l1_ratio': 0.0}",0.8272292993630573,0.8018577494692145,0.7884081196581197,0.8101482631269068,0.8229830148619958,0.8019108280254778,0.762767094017094,0.836910560402505,0.7905520169851381,0.8154458598726115,0.8415064102564103,0.7718781780228015,0.7897027600849257,0.7990445859872611,0.841292735042735,0.7943049831397527,0.8536624203821654,0.7539808917197452,0.8061965811965811,0.8049028528608896,0.8251592356687898,0.7714437367303609,0.815491452991453,0.8083819515067173,0.8221337579617835,0.761836518046709,0.8165598290598292,0.8220842477118236,0.8050955414012739,0.7662420382165607,0.8363782051282052,0.8107905582615212,0.805508821161263,0.025068545576575865,26,0.7545126353790613,0.7436823104693141,0.7282608695652174,0.7644927536231884,0.779783393501805,0.7509025270758123,0.7137681159420289,0.7427536231884058,0.7292418772563177,0.7689530685920578,0.782608695652174,0.7137681159420289,0.7545126353790613,0.740072202166065,0.7753623188405797,0.717391304347826,0.7617328519855595,0.7111913357400722,0.7572463768115942,0.7608695652173914,0.7689530685920578,0.7256317689530686,0.7608695652173914,0.7318840579710145,0.7581227436823105,0.7003610108303249,0.7644927536231884,0.7644927536231884,0.7617328519855595,0.7220216606498195,0.7681159420289855,0.7318840579710145,0.7471771503688589,0.021989655313369383,63,0.8152173913043479,0.7965616045845272,0.7899159663865547,0.8169014084507044,0.8319559228650139,0.8099173553719009,0.7787114845938374,0.7965616045845272,0.7956403269754768,0.8181818181818182,0.8305084745762712,0.7774647887323944,0.8068181818181818,0.8032786885245903,0.8268156424581006,0.7808988764044944,0.8124999999999999,0.7802197802197802,0.8144044321329639,0.8135593220338984,0.8222222222222222,0.7900552486187845,0.8124999999999999,0.7932960893854749,0.814404432132964,0.7688022284122564,0.8169014084507042,0.8179271708683473,0.8166666666666668,0.7755102040816326,0.8202247191011236,0.798913043478261,0.8044830157380569,0.017056780633913447,27,0.5200117489636414,0.476709491261221,0.4500287017253218,0.5259479234414381,0.5713919287885619,0.5046441947772043,0.4171694631866475,0.4735417265356902,0.45893308254570275,0.5342635907470131,0.5695370246519058,0.4122103604138068,0.5023448989241031,0.4831575399807215,0.5581055948888269,0.4208678758940256,0.5183042448355581,0.4136793829262822,0.5205173873691474,0.5169545367467332,0.5424110708324488,0.4453190940936806,0.519007343347837,0.45494309109284387,0.5188631010276717,0.3854496238878282,0.529978218451184,0.5278975827492316,0.5259455512027953,0.42777844014841077,0.5392320975801874,0.4650969475375196,0.49157008939234975,0.04978853758995833,63,0.8939393939393939,0.788235294117647,0.8,0.8461538461538461,0.9154929577464789,0.8591549295774648,0.7733333333333333,0.7857142857142857,0.835820895522388,0.8414634146341463,0.8846153846153846,0.7564102564102564,0.8170731707317073,0.8529411764705882,0.8918918918918919,0.7662337662337663,0.8292682926829268,0.7857142857142857,0.8732394366197183,0.8354430379746836,0.8783783783783784,0.8055555555555556,0.8375,0.8,0.863013698630137,0.7466666666666667,0.8571428571428571,0.8552631578947368,0.8648648648648649,0.7362637362637363,0.868421052631579,0.8461538461538461,0.8309800895083297,0.045535571058408525,1
1,0.027818597853183746,0.0029633493958043746,0.007314376533031464,0.0010445089162253876,0.001,0.1,"{'C': 0.001, 'l1_ratio': 0.1}",0.7769904458598726,0.7480891719745223,0.7560897435897436,0.7585505539795536,0.7745488322717622,0.7757696390658174,0.7080128205128206,0.7815928919338436,0.725291932059448,0.7966029723991508,0.792948717948718,0.7248032971150243,0.7419585987261147,0.758864118895966,0.7951923076923076,0.7437777658834235,0.7902335456475584,0.7473460721868366,0.7660256410256412,0.7362575603489804,0.7735668789808917,0.7272558386411889,0.7961538461538462,0.7427607985869507,0.7703821656050955,0.718683651804671,0.7743589743589745,0.7765080554514799,0.7787154989384288,0.7091295116772824,0.5,0.7492640368249209,0.7504914339419011,0.05164871852871909,68,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5669079945586772,0.001286691722062231,66,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7236000101697039,0.0010478967955491064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
2,0.014128096401691437,0.0016913303155959196,0.006845295429229736,0.0006668032483460439,0.001,0.2,"{'C': 0.001, 'l1_ratio': 0.2}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5669079945586772,0.001286691722062231,66,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7236000101697039,0.0010478967955491064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
3,0.012752741575241089,0.0015815426804898045,0.006626531481742859,0.0009920718001010438,0.001,0.3,"{'C': 0.001, 'l1_ratio': 0.3}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5669079945586772,0.001286691722062231,66,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7236000101697039,0.0010478967955491064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
4,0.012346453964710236,0.001830824411016781,0.0071578845381736755,0.000565134459460383,0.001,0.4,"{'C': 0.001, 'l1_ratio': 0.4}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5669079945586772,0.001286691722062231,66,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7236000101697039,0.0010478967955491064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
5,0.011002324521541595,0.0013921936465435933,0.007095403969287872,0.0005221645786318021,0.001,0.5,"{'C': 0.001, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5669079945586772,0.001286691722062231,66,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7236000101697039,0.0010478967955491064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
6,0.010814972221851349,0.0014674423443410548,0.0072515904903411865,0.000559176456069436,0.001,0.6,"{'C': 0.001, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5669079945586772,0.001286691722062231,66,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7236000101697039,0.0010478967955491064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
7,0.010533735156059265,0.0010603153328617007,0.0071576908230781555,0.0007547545955580258,0.001,0.7,"{'C': 0.001, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5669079945586772,0.001286691722062231,66,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7236000101697039,0.0010478967955491064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
8,0.011064819991588593,0.0012977028327658619,0.007095493376255035,0.0005789687240520074,0.001,0.8,"{'C': 0.001, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5669079945586772,0.001286691722062231,66,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7236000101697039,0.0010478967955491064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
9,0.01047111302614212,0.0009996374842633465,0.006813935935497284,0.0005830796164078778,0.001,0.9,"{'C': 0.001, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5667870036101083,0.5667870036101083,0.5652173913043478,0.5688405797101449,0.5669079945586772,0.001286691722062231,66,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7235023041474653,0.7235023041474653,0.7222222222222222,0.7251732101616627,0.7236000101697039,0.0010478967955491064,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
