,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,split5_test_Accuracy,split6_test_Accuracy,split7_test_Accuracy,split8_test_Accuracy,split9_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1-Score,split1_test_F1-Score,split2_test_F1-Score,split3_test_F1-Score,split4_test_F1-Score,split5_test_F1-Score,split6_test_F1-Score,split7_test_F1-Score,split8_test_F1-Score,split9_test_F1-Score,mean_test_F1-Score,std_test_F1-Score,rank_test_F1-Score,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,split5_test_MCC,split6_test_MCC,split7_test_MCC,split8_test_MCC,split9_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,split5_test_NPV,split6_test_NPV,split7_test_NPV,split8_test_NPV,split9_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV
0,1.330997371673584,0.04480514679463948,0.015403485298156739,0.0006633416781970791,0.8646440511781974,0.35759468318620974,0.21082901282149316,5,459,0.7694619197355619,"{'colsample_bytree': 0.8646440511781974, 'gamma': 0.35759468318620974, 'learning_rate': 0.21082901282149316, 'max_depth': 5, 'n_estimators': 459, 'subsample': 0.7694619197355619}",0.8190310846560848,0.82425,0.8065833333333334,0.8174166666666668,0.8128654970760234,0.8342427248677249,0.7981666666666667,0.82275,0.7913333333333333,0.82890559732665,0.8155544903926483,0.012834161544118355,54,0.7702702702702703,0.7737556561085973,0.7285067873303167,0.7737556561085973,0.7601809954751131,0.7792792792792793,0.755656108597285,0.7420814479638009,0.7375565610859729,0.7828054298642534,0.7603848192083487,0.017915688760053852,77,0.8104089219330856,0.8062015503875969,0.7674418604651163,0.8062015503875969,0.7984790874524714,0.8164794007490637,0.7906976744186045,0.7865168539325842,0.768,0.8153846153846153,0.7965811515110734,0.01712106893261938,81,0.5286716495500935,0.5365757550939656,0.44333527555648616,0.5365757550939656,0.5063592272792496,0.5472340105205641,0.4992795632789738,0.4701607971690406,0.46591666666666665,0.5537980715415304,0.5087906771750536,0.03626852746171387,82,0.7848101265822784,0.7613636363636364,0.7045454545454546,0.7613636363636364,0.75,0.7901234567901234,0.7386363636363636,0.7468354430379747,0.6979166666666666,0.7701149425287356,0.750570972651487,0.02898135252413395,89
1,0.72056086063385,0.03152914775874452,0.013302922248840332,0.0006404932040067271,0.8937682339199968,0.21879360563134626,0.29753190023462395,2,496,0.7533766075303111,"{'colsample_bytree': 0.8937682339199968, 'gamma': 0.21879360563134626, 'learning_rate': 0.29753190023462395, 'max_depth': 2, 'n_estimators': 496, 'subsample': 0.7533766075303111}",0.8294477513227514,0.8249166666666666,0.7610833333333333,0.8138333333333332,0.8121136173767752,0.8216765873015873,0.8068333333333333,0.7770833333333333,0.79075,0.8182957393483709,0.8056033695349484,0.021186504399502475,152,0.7657657657657657,0.755656108597285,0.7013574660633484,0.7601809954751131,0.746606334841629,0.7792792792792793,0.7601809954751131,0.751131221719457,0.7420814479638009,0.755656108597285,0.7517895723778076,0.0194594309755245,156,0.8045112781954886,0.7874015748031497,0.7441860465116279,0.7999999999999999,0.7829457364341086,0.8108108108108109,0.7984790874524714,0.789272030651341,0.7764705882352941,0.7874015748031497,0.7881478727897442,0.017683375614508022,157,0.5188401799410115,0.500678010417591,0.38739098783399845,0.5080009177085315,0.4797410591791221,0.5475605812906217,0.507940162308631,0.48930435313820786,0.4724417323609235,0.5002951177635289,0.4912193101942168,0.03992321764811816,156,0.7682926829268293,0.7282608695652174,0.6704545454545454,0.7654320987654321,0.7191011235955056,0.7640449438202247,0.7590361445783133,0.7411764705882353,0.7142857142857143,0.7204301075268817,0.73505147011069,0.02932516313407722,166
2,1.2496789216995239,0.013353666933944998,0.015003395080566407,0.00044728782870007204,0.9375175114247993,0.26444745987645224,0.2004133683281797,3,637,0.6284144232791548,"{'colsample_bytree': 0.9375175114247993, 'gamma': 0.26444745987645224, 'learning_rate': 0.2004133683281797, 'max_depth': 3, 'n_estimators': 637, 'subsample': 0.6284144232791548}",0.8387070105820106,0.8239166666666667,0.7720833333333333,0.7977500000000001,0.7787802840434419,0.82432208994709,0.78525,0.7989999999999999,0.7784166666666668,0.8247284878863826,0.8022954539125593,0.022670890144340074,182,0.7972972972972973,0.7692307692307693,0.6923076923076923,0.7647058823529411,0.7285067873303167,0.7837837837837838,0.7647058823529411,0.746606334841629,0.7058823529411765,0.7692307692307693,0.7522257551669316,0.032014455707790254,154,0.8301886792452831,0.7999999999999999,0.732283464566929,0.8030303030303031,0.7674418604651163,0.8153846153846153,0.8015267175572518,0.7846153846153846,0.736842105263158,0.8045977011494253,0.7875910831277465,0.030841612642095367,160,0.5846005755867026,0.5280872943711016,0.3710463983479653,0.5173949715535272,0.44246815565351616,0.5566425314316801,0.517384042320877,0.480116332263817,0.4037731959712568,0.5255065404696128,0.4927020037970057,0.06439813545014234,154,0.8072289156626506,0.7472527472527473,0.6521739130434783,0.7682926829268293,0.6966292134831461,0.7727272727272727,0.7619047619047619,0.7325581395348837,0.6565656565656566,0.7558139534883721,0.7351147256589797,0.048524466015717346,165
3,1.811404776573181,0.015463164866594799,0.01870427131652832,0.0012692130380900256,0.7261387899104622,0.01010919872016286,0.2797859536643814,4,947,0.9480048592987277,"{'colsample_bytree': 0.7261387899104622, 'gamma': 0.01010919872016286, 'learning_rate': 0.2797859536643814, 'max_depth': 4, 'n_estimators': 947, 'subsample': 0.9480048592987277}",0.8236193783068783,0.8230000000000001,0.7861666666666667,0.80525,0.7933166248955722,0.8321759259259259,0.7953333333333333,0.7914166666666667,0.7671666666666667,0.8082706766917294,0.8025715939153437,0.01887195978599771,181,0.7837837837837838,0.751131221719457,0.6832579185520362,0.7647058823529411,0.7375565610859729,0.7792792792792793,0.7330316742081447,0.7330316742081447,0.6968325791855203,0.7647058823529411,0.7427316456728221,0.03148984521108336,198,0.8195488721804511,0.7843137254901961,0.7244094488188976,0.8015267175572518,0.7769230769230769,0.8122605363984674,0.7756653992395437,0.7739463601532568,0.726530612244898,0.8,0.7795124749006039,0.030819918998796374,199,0.5565184658248533,0.49099025303098287,0.35252759662373306,0.517384042320877,0.4602568197754969,0.5471840062709855,0.4513886379407683,0.4517765856408822,0.38715238675753666,0.5163815708351169,0.4731560365021233,0.06294219264949628,198,0.7926829268292683,0.7252747252747253,0.6413043478260869,0.7619047619047619,0.7126436781609196,0.7701149425287356,0.7228915662650602,0.7176470588235294,0.6435643564356436,0.7471264367816092,0.7235154800830339,0.04721634348537649,199
4,0.7601696729660035,0.00500111581469231,0.0138031005859375,0.0008720283966975742,0.9935855026698291,0.3995792821083618,0.16844380867587955,5,247,0.6473097703475733,"{'colsample_bytree': 0.9935855026698291, 'gamma': 0.3995792821083618, 'learning_rate': 0.16844380867587955, 'max_depth': 5, 'n_estimators': 247, 'subsample': 0.6473097703475733}",0.8337466931216931,0.8208333333333333,0.7870833333333332,0.8075000000000001,0.8181286549707603,0.8452380952380952,0.7961666666666666,0.7961666666666667,0.7745833333333333,0.8420217209690893,0.8121468497632971,0.02266462445936698,84,0.8063063063063063,0.751131221719457,0.7194570135746606,0.7737556561085973,0.7782805429864253,0.7837837837837838,0.755656108597285,0.7601809954751131,0.7013574660633484,0.7873303167420814,0.7617239411357059,0.030217218765728752,67,0.8365019011406843,0.7843137254901961,0.7633587786259542,0.8091603053435115,0.8108108108108109,0.8181818181818182,0.7938931297709924,0.7984790874524714,0.7380952380952381,0.8226415094339623,0.797543630434564,0.027886372040690187,71,0.6031162896387551,0.49099025303098287,0.42335289647144125,0.5361902714907641,0.5446825204637246,0.5563569468887536,0.4985778131509898,0.507940162308631,0.3908443220501634,0.5629040270486485,0.5114955502542855,0.06138954531585451,66,0.8117647058823529,0.7252747252747253,0.7023809523809523,0.7738095238095238,0.7613636363636364,0.7857142857142857,0.75,0.7590361445783133,0.6595744680851063,0.7926829268292683,0.7521601368918164,0.04324225562846175,79
5,2.1265751361846923,0.019750062001091875,0.0158036470413208,0.0006000439589113127,0.8919763063982571,0.0716766437045232,0.3134006751148751,5,814,0.7658647759962094,"{'colsample_bytree': 0.8919763063982571, 'gamma': 0.0716766437045232, 'learning_rate': 0.3134006751148751, 'max_depth': 5, 'n_estimators': 814, 'subsample': 0.7658647759962094}",0.8212632275132274,0.8211666666666667,0.7830833333333334,0.8213333333333334,0.7977443609022555,0.8430886243386244,0.7954166666666667,0.7893333333333333,0.7715000000000001,0.8188805346700084,0.806281008075745,0.021005126723220507,146,0.7702702702702703,0.7782805429864253,0.6877828054298643,0.7918552036199095,0.7239819004524887,0.7927927927927928,0.746606334841629,0.7420814479638009,0.6787330316742082,0.7647058823529411,0.747709021238433,0.03828662077093741,185,0.8104089219330856,0.8063241106719369,0.7294117647058823,0.8244274809160306,0.7680608365019012,0.8257575757575758,0.7878787878787878,0.7832699619771862,0.7053941908713692,0.7984496124031008,0.7839383243616858,0.03769749358553937,184,0.5286716495500935,0.5473605051750154,0.3611506083405674,0.5738027298305384,0.4310401027773387,0.5751048585780831,0.4796014535520962,0.4702391460633892,0.354434965505453,0.517013962704728,0.4838419982077302,0.07639171273072366,185,0.7848101265822784,0.7526881720430108,0.6483516483516484,0.7976190476190477,0.7023809523809523,0.7976190476190477,0.7439024390243902,0.7349397590361446,0.6190476190476191,0.7415730337078652,0.7322931845412004,0.057185922631078114,177
6,0.5093137741088867,0.015167794931414954,0.013002824783325196,2.0784849851325385e-07,0.7793666836313881,0.38711684471710833,0.16684509966496455,4,228,0.607515920174542,"{'colsample_bytree': 0.7793666836313881, 'gamma': 0.38711684471710833, 'learning_rate': 0.16684509966496455, 'max_depth': 4, 'n_estimators': 228, 'subsample': 0.607515920174542}",0.8372189153439153,0.8216666666666667,0.8025833333333333,0.8029166666666666,0.7959899749373434,0.8338293650793651,0.80875,0.80075,0.7855000000000001,0.829156223893066,0.8118361145920355,0.01663401096367992,85,0.8018018018018018,0.7601809954751131,0.7285067873303167,0.7828054298642534,0.7601809954751131,0.7837837837837838,0.7601809954751131,0.755656108597285,0.7375565610859729,0.755656108597285,0.7626309567486038,0.020729917413686922,56,0.835820895522388,0.792156862745098,0.7692307692307692,0.816793893129771,0.7969348659003831,0.8167938931297709,0.7999999999999999,0.7954545454545454,0.7716535433070866,0.7857142857142857,0.7980553554134098,0.01963494240162611,67,0.5947676293005948,0.5095387737010422,0.4426694611043663,0.5549965006606512,0.5067596566207371,0.5564000930356349,0.5080009177085315,0.49849821255281174,0.46364040696912645,0.5015037593984962,0.5136775411051993,0.04257905709921764,56,0.825,0.7362637362637363,0.7093023255813954,0.7857142857142857,0.7441860465116279,0.7790697674418605,0.7654320987654321,0.7560975609756098,0.7065217391304348,0.7157894736842105,0.7523377034068593,0.03592457363964612,77
7,1.32289559841156,0.012732392661091708,0.01470339298248291,0.001486933782371559,0.885290649122763,0.3060478613612107,0.21508019906242706,5,488,0.8727281196413934,"{'colsample_bytree': 0.885290649122763, 'gamma': 0.3060478613612107, 'learning_rate': 0.21508019906242706, 'max_depth': 5, 'n_estimators': 488, 'subsample': 0.8727281196413934}",0.8291997354497355,0.8289166666666666,0.7820833333333334,0.8136666666666666,0.8010860484544695,0.84375,0.7944166666666667,0.8094166666666667,0.7858333333333333,0.8218880534670008,0.8110257170704539,0.019224435146389326,94,0.7747747747747747,0.755656108597285,0.6968325791855203,0.7873303167420814,0.7420814479638009,0.7927927927927928,0.7285067873303167,0.7601809954751131,0.7194570135746606,0.7692307692307693,0.7526843585667116,0.029251127073426385,151,0.81203007518797,0.7906976744186045,0.7392996108949417,0.8199233716475095,0.7832699619771863,0.8270676691729324,0.7692307692307692,0.7999999999999999,0.752,0.8060836501901141,0.7899602782720028,0.02757731508009895,146,0.5376793228829324,0.4992795632789738,0.3785795094232778,0.5643598881328592,0.46869966502829413,0.5753576087667742,0.4426694611043663,0.5080009177085315,0.4290833333333333,0.5251890084047274,0.49288982780640705,0.059559030336532585,151,0.7804878048780488,0.7386363636363636,0.6629213483146067,0.788235294117647,0.7261904761904762,0.8048780487804879,0.7093023255813954,0.7654320987654321,0.6770833333333334,0.7619047619047619,0.7415071855502553,0.04507049641581903,140
8,0.27666168212890624,0.0037209913287073525,0.012102723121643066,0.0003001293009559262,0.8078523701721357,0.21851597689967073,0.23928935877817945,3,157,0.8667066861782671,"{'colsample_bytree': 0.8078523701721357, 'gamma': 0.21851597689967073, 'learning_rate': 0.23928935877817945, 'max_depth': 3, 'n_estimators': 157, 'subsample': 0.8667066861782671}",0.8364748677248677,0.8306666666666667,0.782,0.8181666666666666,0.8116959064327486,0.8344907407407407,0.8146666666666667,0.7975833333333333,0.7840833333333332,0.820969089390142,0.8130797270955166,0.0185862728632826,76,0.7792792792792793,0.7601809954751131,0.6877828054298643,0.7782805429864253,0.7647058823529411,0.7972972972972973,0.751131221719457,0.7782805429864253,0.7239819004524887,0.7375565610859729,0.7558477029065265,0.03062007142479902,116,0.8205128205128205,0.7937743190661478,0.7396226415094339,0.8150943396226416,0.8015267175572519,0.8288973384030419,0.7908745247148289,0.8164794007490637,0.7626459143968871,0.7769230769230769,0.7946351093455194,0.026767672609939272,96,0.5491816904272475,0.5088715007642813,0.3564407384124323,0.5458909625325562,0.5159304318668514,0.5844110903792128,0.4890896541860101,0.546351841109908,0.43441893428370787,0.4602568197754969,0.4990843663737704,0.063821106691143,122,0.8133333333333334,0.7415730337078652,0.6666666666666666,0.7901234567901234,0.7529411764705882,0.8,0.7469879518072289,0.7974683544303798,0.6966292134831461,0.7126436781609196,0.7518366864850251,0.04649476334947618,80
9,1.6966790914535523,0.04829750008845372,0.017703962326049805,0.0011878300590218327,0.9011913608854478,0.10519128053692045,0.06867788929645599,4,711,0.745484308377049,"{'colsample_bytree': 0.9011913608854478, 'gamma': 0.10519128053692045, 'learning_rate': 0.06867788929645599, 'max_depth': 4, 'n_estimators': 711, 'subsample': 0.745484308377049}",0.8380456349206349,0.8288333333333333,0.7964166666666667,0.8086666666666666,0.7993316624895572,0.8406911375661376,0.8059166666666667,0.7994166666666668,0.7885,0.8396825396825397,0.8145500974658869,0.019100382203450512,62,0.7927927927927928,0.7737556561085973,0.7058823529411765,0.7963800904977375,0.751131221719457,0.8108108108108109,0.751131221719457,0.746606334841629,0.7330316742081447,0.7647058823529411,0.7626228037992744,0.03019254905929924,60,0.832116788321168,0.8062015503875969,0.7490347490347491,0.830188679245283,0.7908745247148289,0.8409090909090908,0.789272030651341,0.7894736842105262,0.7686274509803921,0.8,0.7996698548454976,0.02746748627412692,53,0.5786375623578446,0.5365757550939656,0.3962710129122506,0.583781007356581,0.48752944615377186,0.6126006819567423,0.48930435313820786,0.4796108795103389,0.45389321169086416,0.5163815708351169,0.5134585481005683,0.06264824022920124,58,0.8378378378378378,0.7613636363636364,0.6781609195402298,0.8148148148148148,0.7380952380952381,0.8214285714285714,0.7411764705882353,0.75,0.7032967032967034,0.7471264367816092,0.7593300628746876,0.04883339542557039,52
