,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,split5_test_Accuracy,split6_test_Accuracy,split7_test_Accuracy,split8_test_Accuracy,split9_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1-Score,split1_test_F1-Score,split2_test_F1-Score,split3_test_F1-Score,split4_test_F1-Score,split5_test_F1-Score,split6_test_F1-Score,split7_test_F1-Score,split8_test_F1-Score,split9_test_F1-Score,mean_test_F1-Score,std_test_F1-Score,rank_test_F1-Score,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,split5_test_MCC,split6_test_MCC,split7_test_MCC,split8_test_MCC,split9_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,split5_test_NPV,split6_test_NPV,split7_test_NPV,split8_test_NPV,split9_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV
115,0.34107673168182373,0.02922635809513527,0.10182297229766846,0.004813500335967164,gini,9,log2,0.27876280651198243,0.2785095224566148,268,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 0.27876280651198243, 'min_samples_split': 0.2785095224566148, 'n_estimators': 268}",0.7768437167199147,0.7584614769607974,0.7809038871139511,0.7534045785251713,0.7893370607028753,0.7318577938864163,0.7398296059637914,0.7912080590571117,0.7592452076677316,0.7820936492284734,0.7663185035826234,0.019721685376147415,123,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
116,0.17043826580047608,0.04684668106396983,0.06211400032043457,0.01649272935646186,gini,6,sqrt,0.050012819715762276,0.586154070624944,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 0.050012819715762276, 'min_samples_split': 0.586154070624944, 'n_estimators': 100}",0.8054179978700746,0.7985968605921702,0.808559637912673,0.8005689843562614,0.7996472310969116,0.8069717240092742,0.7930444621938233,0.8134943901074008,0.8069156017039403,0.8041534525491033,0.8037370342391632,0.005563672919703601,93,0.7576853526220615,0.7613019891500904,0.7757685352622061,0.759493670886076,0.7685352622061483,0.7649186256781193,0.7685352622061483,0.7649186256781193,0.7631103074141049,0.755877034358047,0.7640144665461122,0.005617441073059337,31,0.8046647230320702,0.8097982708933719,0.8213256484149856,0.8011958146487294,0.8144927536231885,0.8104956268221575,0.813953488372093,0.8093841642228738,0.8098693759071118,0.804630969609262,0.8099810835545844,0.005473295565066774,11,0.5052099229337449,0.5135747192411297,0.5466174801381976,0.5057753688629965,0.5296316090355963,0.5194667248616356,0.5290811785536684,0.5187036755611605,0.5176197921002892,0.5010399342549658,0.5186720405543385,0.0130214294457943,26,0.7944444444444444,0.8092485549132948,0.8372093023255814,0.7676767676767676,0.8181818181818182,0.8011049723756906,0.8146067415730337,0.7945945945945946,0.807909604519774,0.7954545454545454,0.8040431346059546,0.017435171070237704,33
117,0.2610585689544678,0.03552990819806607,0.07501661777496338,0.004797124526678977,gini,3,log2,0.40182930074579587,0.0990868526349831,177,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.40182930074579587, 'min_samples_split': 0.0990868526349831, 'n_estimators': 177}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,156,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
118,0.5004126548767089,0.0484319688862597,0.13232977390289308,0.006857958387849213,gini,4,sqrt,0.24196495935940227,0.5954510110839579,354,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 0.24196495935940227, 'min_samples_split': 0.5954510110839579, 'n_estimators': 354}",0.8063099041533546,0.80116861658183,0.8143903088391907,0.7959051781573968,0.8137313631522896,0.8021280281427391,0.7931509584664538,0.8227020760600166,0.8086727902023428,0.8018748500919437,0.8060034073847557,0.008594910850013964,55,0.7450271247739603,0.7685352622061483,0.783001808318264,0.7377938517179023,0.7667269439421338,0.7540687160940326,0.7486437613019892,0.7667269439421338,0.7721518987341772,0.7522603978300181,0.7594936708860759,0.013337496502412857,65,0.8005657708628006,0.8171428571428572,0.8324022346368715,0.7907647907647907,0.8175388967468176,0.8051575931232092,0.8039492242595204,0.8170212765957447,0.82,0.8051209103840683,0.8109663554516681,0.011368991363044822,2,0.4836293511960081,0.5313073110462768,0.573627198742782,0.46220975942828396,0.5319966594899573,0.4989058639401585,0.49249314954039003,0.5292540656447307,0.5409653638374563,0.4964827573197101,0.5140871480185754,0.031209619822463144,40,0.8113207547169812,0.8323353293413174,0.9,0.7701149425287356,0.8490566037735849,0.8047337278106509,0.821656050955414,0.8395061728395061,0.8433734939759037,0.8109756097560976,0.8283072685698191,0.03242566870487599,15
119,0.10892422199249267,0.0516109945395344,0.03830866813659668,0.00571188548330286,gini,6,log2,0.020198939586917933,0.5428262232506262,49,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 0.020198939586917933, 'min_samples_split': 0.5428262232506262, 'n_estimators': 49}",0.8121405750798721,0.8010220398155798,0.814476837060703,0.8069850491698425,0.8020500532481363,0.8125816166084802,0.7989283812566561,0.815319937105242,0.8067558572949947,0.805072888628308,0.8075333235267814,0.005558980657625058,25,0.7631103074141049,0.7522603978300181,0.7703435804701627,0.7540687160940326,0.759493670886076,0.7576853526220615,0.759493670886076,0.7631103074141049,0.755877034358047,0.7576853526220615,0.7593128390596746,0.00494898089815696,67,0.8093158660844249,0.8040057224606582,0.8177905308464849,0.799410029498525,0.8091822094691536,0.8052325581395349,0.8064046579330422,0.808199121522694,0.8034934497816594,0.8069164265129684,0.8069950572249146,0.004586425514682306,48,0.5171237566810929,0.4952312914916121,0.5358408015254109,0.49499620177780945,0.5120800795910391,0.5043002811739978,0.5093257244645614,0.5150071536713322,0.5015276922480298,0.505701605839407,0.5091134588464292,0.011430048315058722,64,0.8044692737430168,0.8035714285714286,0.834319526627219,0.7724867724867724,0.8165680473372781,0.7932960893854749,0.7988826815642458,0.7934782608695652,0.7932960893854749,0.8034682080924855,0.8013836378062962,0.015390216200307923,36
120,0.3078690767288208,0.013742106668187992,0.09092056751251221,0.007383398400272573,gini,5,log2,0.21998817690170572,0.46035701375739246,221,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 0.21998817690170572, 'min_samples_split': 0.46035701375739246, 'n_estimators': 221}",0.808426517571885,0.8002092050209205,0.8127595846645368,0.7981038296511473,0.8057907348242811,0.8068851104655812,0.7960330138445155,0.8207232897156411,0.8077143237486689,0.8037403725714894,0.8060385982078666,0.006873397954216931,54,0.7504520795660036,0.7721518987341772,0.7721518987341772,0.7323688969258589,0.7631103074141049,0.759493670886076,0.7540687160940326,0.7667269439421338,0.7649186256781193,0.7468354430379747,0.7582278481012658,0.011859314598242028,77,0.8045325779036827,0.8179190751445087,0.8210227272727272,0.7897727272727272,0.812051649928264,0.8080808080808081,0.8051575931232092,0.815450643776824,0.8142857142857143,0.7982708933717579,0.8086544410160222,0.009067152367038653,23,0.49532901518165723,0.5365911659986843,0.5426784306552404,0.4527865853700063,0.5200003202358296,0.509374600792014,0.5005105986816348,0.5269807514452233,0.5250444566420271,0.4820822656342387,0.5091378190636556,0.025962813296208052,63,0.81875,0.8228571428571428,0.8518518518518519,0.7791411042944786,0.8224852071005917,0.8045977011494253,0.8095238095238095,0.8273809523809523,0.8313253012048193,0.7861271676300579,0.815404023799313,0.02041017620428823,20
121,0.5329198598861694,0.08404369262312728,0.1332298755645752,0.006570941529715893,entropy,8,log2,0.35492741873436096,0.039214177585317124,365,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 0.35492741873436096, 'min_samples_split': 0.039214177585317124, 'n_estimators': 365}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,156,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
122,0.0488107442855835,0.0020885015221764718,0.04010918140411377,0.006819903025095193,entropy,8,sqrt,0.05185115549698964,0.21908559342009826,30,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 0.05185115549698964, 'min_samples_split': 0.21908559342009826, 'n_estimators': 30}",0.8240748136315228,0.8051261892705808,0.8153554313099042,0.8013085307677958,0.8074081469648563,0.8120352850251845,0.7947550585729499,0.8235482237560963,0.8134584664536741,0.8029875009993871,0.8100057646751953,0.009022389845250002,12,0.759493670886076,0.7721518987341772,0.779385171790235,0.7613019891500904,0.7757685352622061,0.7649186256781193,0.7631103074141049,0.7685352622061483,0.7757685352622061,0.7432188065099458,0.7663652802893309,0.010029240234258248,19,0.7987897125567321,0.8108108108108109,0.8173652694610778,0.798780487804878,0.8121212121212121,0.8048048048048047,0.8030075187969926,0.8078078078078078,0.8149253731343282,0.7848484848484849,0.8053261482147128,0.009110717922560296,76,0.5063546612329172,0.5322272015077231,0.5484630256728573,0.5095538057010548,0.5403090883348912,0.5170489413646788,0.5140371315333822,0.524638071436201,0.5410734615352899,0.4717106352731221,0.5205416023592118,0.021227863885173937,22,0.7609756097560976,0.7810945273631841,0.797979797979798,0.7535545023696683,0.7815533980582524,0.7711442786069652,0.7711442786069652,0.7761194029850746,0.7959183673469388,0.7342995169082126,0.7723783679981157,0.018223935925607226,117
123,0.3533797740936279,0.05517572571149811,0.09952235221862793,0.010738024015144657,entropy,8,log2,0.25895377142640197,0.4363170416334074,235,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 0.25895377142640197, 'min_samples_split': 0.4363170416334074, 'n_estimators': 235}",0.8066360489882854,0.785325000666258,0.8079872204472842,0.7873704128134744,0.8095646964856229,0.7852317245422807,0.7799853567625132,0.8200437065266637,0.8018170926517572,0.7992431308797271,0.7983204390763867,0.012531088684998122,113,0.620253164556962,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.6582278481012658,0.566003616636528,0.6021699819168174,0.6112115732368897,0.5678119349005425,0.5893309222423146,0.030607622927915794,120,0.7482014388489209,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7622641509433962,0.7228637413394919,0.7393364928909952,0.7425149700598803,0.7243367935409457,0.7333918657384506,0.013228791103870633,119,0.2673974120096762,0.0,0.0,0.0,0.0,0.32414468677131003,0.0,0.20220963693751043,0.23071624452109504,0.0,0.10244679802395917,0.1287386548066438,119,0.96875,0.0,0.0,0.0,0.0,0.8472222222222222,0.0,0.9130434782608695,0.9032258064516129,0.0,0.36322415069347047,0.44569153800494177,119
124,0.08201839923858642,0.018898715882438622,0.03830869197845459,0.0034081175503949783,gini,9,log2,0.2804969929109852,0.5375408578187962,48,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 0.2804969929109852, 'min_samples_split': 0.5375408578187962, 'n_estimators': 48}",0.7722377529286475,0.7517122831330119,0.7725705537806177,0.7563960770727285,0.7878061767838126,0.7538309836633531,0.7375,0.7878900940756337,0.7647630457933973,0.7779295365509153,0.7662636503782118,0.015609693249468842,124,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
