,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,split10_test_AUC,split11_test_AUC,split12_test_AUC,split13_test_AUC,split14_test_AUC,split15_test_AUC,split16_test_AUC,split17_test_AUC,split18_test_AUC,split19_test_AUC,split20_test_AUC,split21_test_AUC,split22_test_AUC,split23_test_AUC,split24_test_AUC,split25_test_AUC,split26_test_AUC,split27_test_AUC,split28_test_AUC,split29_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,split5_test_Accuracy,split6_test_Accuracy,split7_test_Accuracy,split8_test_Accuracy,split9_test_Accuracy,split10_test_Accuracy,split11_test_Accuracy,split12_test_Accuracy,split13_test_Accuracy,split14_test_Accuracy,split15_test_Accuracy,split16_test_Accuracy,split17_test_Accuracy,split18_test_Accuracy,split19_test_Accuracy,split20_test_Accuracy,split21_test_Accuracy,split22_test_Accuracy,split23_test_Accuracy,split24_test_Accuracy,split25_test_Accuracy,split26_test_Accuracy,split27_test_Accuracy,split28_test_Accuracy,split29_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1-Score,split1_test_F1-Score,split2_test_F1-Score,split3_test_F1-Score,split4_test_F1-Score,split5_test_F1-Score,split6_test_F1-Score,split7_test_F1-Score,split8_test_F1-Score,split9_test_F1-Score,split10_test_F1-Score,split11_test_F1-Score,split12_test_F1-Score,split13_test_F1-Score,split14_test_F1-Score,split15_test_F1-Score,split16_test_F1-Score,split17_test_F1-Score,split18_test_F1-Score,split19_test_F1-Score,split20_test_F1-Score,split21_test_F1-Score,split22_test_F1-Score,split23_test_F1-Score,split24_test_F1-Score,split25_test_F1-Score,split26_test_F1-Score,split27_test_F1-Score,split28_test_F1-Score,split29_test_F1-Score,mean_test_F1-Score,std_test_F1-Score,rank_test_F1-Score,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,split5_test_MCC,split6_test_MCC,split7_test_MCC,split8_test_MCC,split9_test_MCC,split10_test_MCC,split11_test_MCC,split12_test_MCC,split13_test_MCC,split14_test_MCC,split15_test_MCC,split16_test_MCC,split17_test_MCC,split18_test_MCC,split19_test_MCC,split20_test_MCC,split21_test_MCC,split22_test_MCC,split23_test_MCC,split24_test_MCC,split25_test_MCC,split26_test_MCC,split27_test_MCC,split28_test_MCC,split29_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,split5_test_NPV,split6_test_NPV,split7_test_NPV,split8_test_NPV,split9_test_NPV,split10_test_NPV,split11_test_NPV,split12_test_NPV,split13_test_NPV,split14_test_NPV,split15_test_NPV,split16_test_NPV,split17_test_NPV,split18_test_NPV,split19_test_NPV,split20_test_NPV,split21_test_NPV,split22_test_NPV,split23_test_NPV,split24_test_NPV,split25_test_NPV,split26_test_NPV,split27_test_NPV,split28_test_NPV,split29_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV
0,0.1387309153874715,0.021238711144405318,0.0484441598256429,0.0031383845747555757,100,0.6000000000000001,0.6000000000000001,log2,2,gini,"{'n_estimators': 100, 'min_samples_split': 0.6000000000000001, 'min_samples_leaf': 0.6000000000000001, 'max_features': 'log2', 'max_depth': 2, 'criterion': 'gini'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,27,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685353,0.0009041591320072538,19,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402188,0.0007365261007268864,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
1,0.27379437287648517,0.03111855483315524,0.07661720116933186,0.0051689790982866485,200,0.4,0.7000000000000001,log2,3,gini,"{'n_estimators': 200, 'min_samples_split': 0.4, 'min_samples_leaf': 0.7000000000000001, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,27,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685353,0.0009041591320072538,19,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402188,0.0007365261007268864,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2,0.18827532132466634,0.04040663100923477,0.0,0.0,500,0.0,0.30000000000000004,log2,3,gini,"{'n_estimators': 500, 'min_samples_split': 0.0, 'min_samples_leaf': 0.30000000000000004, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169
3,0.019971164067586263,0.0014023002620178154,0.0,0.0,10,1.0,0.0,log2,,gini,"{'n_estimators': 10, 'min_samples_split': 1.0, 'min_samples_leaf': 0.0, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166
4,0.25165614287058513,0.016464959217964068,0.07648380597432454,0.005864925291980491,200,0.8,1.0,log2,,gini,"{'n_estimators': 200, 'min_samples_split': 0.8, 'min_samples_leaf': 1.0, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,27,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685353,0.0009041591320072538,19,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402188,0.0007365261007268864,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
5,0.20847999254862468,0.05050991297282342,0.0,0.0,500,0.0,0.30000000000000004,log2,2,gini,"{'n_estimators': 500, 'min_samples_split': 0.0, 'min_samples_leaf': 0.30000000000000004, 'max_features': 'log2', 'max_depth': 2, 'criterion': 'gini'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163
6,0.05671259562174479,0.005418211897719828,0.0,0.0,100,0.0,0.0,log2,,gini,"{'n_estimators': 100, 'min_samples_split': 0.0, 'min_samples_leaf': 0.0, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161
7,0.1407979965209961,0.012561193504375782,0.04731054306030273,0.00203600528395783,100,0.8,0.6000000000000001,log2,4,gini,"{'n_estimators': 100, 'min_samples_split': 0.8, 'min_samples_leaf': 0.6000000000000001, 'max_features': 'log2', 'max_depth': 4, 'criterion': 'gini'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,27,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685353,0.0009041591320072538,19,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402188,0.0007365261007268864,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
8,0.14513235886891682,0.011804758890907657,0.04787740707397461,0.002526850898516537,100,0.9,0.30000000000000004,log2,4,gini,"{'n_estimators': 100, 'min_samples_split': 0.9, 'min_samples_leaf': 0.30000000000000004, 'max_features': 'log2', 'max_depth': 4, 'criterion': 'gini'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,27,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685353,0.0009041591320072538,19,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402188,0.0007365261007268864,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9,0.1483996868133545,0.01886422339738678,0.04901105562845866,0.0021452281397795854,100,0.7000000000000001,0.9,log2,2,gini,"{'n_estimators': 100, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.9, 'max_features': 'log2', 'max_depth': 2, 'criterion': 'gini'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,27,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685353,0.0009041591320072538,19,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402188,0.0007365261007268864,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
